,Date,AveragePrice,TotalVolume,type,year,region
20,07/08/2016,1.39,84966.16,organic,2016,Southeast
21,31/07/2016,1.62,67427.23,organic,2016,Southeast
22,24/07/2016,1.67,68443.21,organic,2016,Southeast
23,17/07/2016,1.45,71665.65,organic,2016,Southeast
24,10/07/2016,1.4,80274.62,organic,2016,Southeast
25,03/07/2016,1.16,87258.97,organic,2016,Southeast
26,26/06/2016,1.31,71367.79,organic,2016,Southeast
27,19/06/2016,1.22,68218.09,organic,2016,Southeast
28,12/06/2016,1.31,69103.23,organic,2016,Southeast
29,05/06/2016,1.31,66438.8,organic,2016,Southeast
30,29/05/2016,1.41,64136.98,organic,2016,Southeast
31,22/05/2016,1.44,63165.58,organic,2016,Southeast
32,15/05/2016,1.44,63876.47,organic,2016,Southeast
33,08/05/2016,1.53,52129.42,organic,2016,Southeast
34,01/05/2016,1.44,57064.62,organic,2016,Southeast
35,24/04/2016,1.47,60780.65,organic,2016,Southeast
36,17/04/2016,1.48,54241.93,organic,2016,Southeast
37,10/04/2016,1.44,54667.44,organic,2016,Southeast
38,03/04/2016,1.49,54364.05,organic,2016,Southeast
39,27/03/2016,1.48,51791.11,organic,2016,Southeast
40,20/03/2016,1.46,49153.27,organic,2016,Southeast
41,13/03/2016,1.45,49979.08,organic,2016,Southeast
42,06/03/2016,1.61,40036.61,organic,2016,Southeast
43,28/02/2016,1.66,36570.56,organic,2016,Southeast
44,21/02/2016,1.61,37375.96,organic,2016,Southeast
45,14/02/2016,1.57,39730.5,organic,2016,Southeast
46,07/02/2016,1.61,36963.31,organic,2016,Southeast
47,31/01/2016,1.63,41361.94,organic,2016,Southeast
48,24/01/2016,1.55,45545.02,organic,2016,Southeast
49,17/01/2016,1.69,36802.17,organic,2016,Southeast
50,10/01/2016,1.64,41864.22,organic,2016,Southeast
51,03/01/2016,1.32,86759.88,organic,2016,Southeast
0,25/12/2016,0.89,5333.76,organic,2016,Spokane
1,18/12/2016,1.03,3288.85,organic,2016,Spokane
2,11/12/2016,1.38,2137.62,organic,2016,Spokane
3,04/12/2016,1.48,2645.69,organic,2016,Spokane
4,27/11/2016,1.33,3169.8,organic,2016,Spokane
5,20/11/2016,1.67,2832.01,organic,2016,Spokane
6,13/11/2016,2.35,1795.08,organic,2016,Spokane
7,06/11/2016,2.02,1894.26,organic,2016,Spokane
8,30/10/2016,2.89,1043.41,organic,2016,Spokane
9,23/10/2016,2.23,1253.5,organic,2016,Spokane
10,16/10/2016,1.83,2160.64,organic,2016,Spokane
11,09/10/2016,2.26,1792.53,organic,2016,Spokane
12,02/10/2016,1.64,2386.34,organic,2016,Spokane
13,25/09/2016,2.27,1737.7,organic,2016,Spokane
14,18/09/2016,1.51,2714.12,organic,2016,Spokane
15,11/09/2016,1.53,3194.19,organic,2016,Spokane
16,04/09/2016,1.93,2088.07,organic,2016,Spokane
17,28/08/2016,2.51,1227.21,organic,2016,Spokane
18,21/08/2016,1.95,2086.53,organic,2016,Spokane
19,14/08/2016,2.25,1921.43,organic,2016,Spokane
20,07/08/2016,1.64,2329.01,organic,2016,Spokane
21,31/07/2016,1.31,2994.48,organic,2016,Spokane
22,24/07/2016,2.16,1760.07,organic,2016,Spokane
23,17/07/2016,2.32,2469.93,organic,2016,Spokane
24,10/07/2016,2.23,2122.86,organic,2016,Spokane
25,03/07/2016,1.69,3136.55,organic,2016,Spokane
26,26/06/2016,1.76,3011.21,organic,2016,Spokane
27,19/06/2016,1.75,2952,organic,2016,Spokane
28,12/06/2016,1.89,2299.99,organic,2016,Spokane
29,05/06/2016,1.91,2807.95,organic,2016,Spokane
30,29/05/2016,1.64,2979.01,organic,2016,Spokane
31,22/05/2016,1.49,3894.15,organic,2016,Spokane
32,15/05/2016,1.61,3399.86,organic,2016,Spokane
33,08/05/2016,1.41,3542.46,organic,2016,Spokane
34,01/05/2016,1.27,3665.51,organic,2016,Spokane
35,24/04/2016,1.46,4611.55,organic,2016,Spokane
36,17/04/2016,1.14,3374.83,organic,2016,Spokane
37,10/04/2016,0.85,8577.23,organic,2016,Spokane
38,03/04/2016,1.33,4149.98,organic,2016,Spokane
39,27/03/2016,1.45,2927.32,organic,2016,Spokane
40,20/03/2016,1.08,4726.65,organic,2016,Spokane
41,13/03/2016,1.28,4036.93,organic,2016,Spokane
42,06/03/2016,1.31,3669.4,organic,2016,Spokane
43,28/02/2016,1.69,4992.2,organic,2016,Spokane
44,21/02/2016,1.42,3066.64,organic,2016,Spokane
45,14/02/2016,0.98,5990.65,organic,2016,Spokane
46,07/02/2016,1.22,3042.3,organic,2016,Spokane
47,31/01/2016,1.42,2705.96,organic,2016,Spokane
48,24/01/2016,1.52,1955.39,organic,2016,Spokane
49,17/01/2016,1.19,3476.19,organic,2016,Spokane
50,10/01/2016,1.2,3528.15,organic,2016,Spokane
51,03/01/2016,1.69,2401.84,organic,2016,Spokane
0,25/12/2016,1.36,4173.63,organic,2016,StLouis
1,18/12/2016,1.35,5402.48,organic,2016,StLouis
2,11/12/2016,1.53,5358.18,organic,2016,StLouis
3,04/12/2016,1.43,5860.55,organic,2016,StLouis
4,27/11/2016,1.14,9149.56,organic,2016,StLouis
5,20/11/2016,1.04,10510.27,organic,2016,StLouis
6,13/11/2016,1.49,6840.22,organic,2016,StLouis
7,06/11/2016,1.29,7312.47,organic,2016,StLouis
8,30/10/2016,1,6655.57,organic,2016,StLouis
9,23/10/2016,1.12,10673.47,organic,2016,StLouis
10,16/10/2016,1.6,8973.5,organic,2016,StLouis
11,09/10/2016,1.23,8098.83,organic,2016,StLouis
12,02/10/2016,1.23,6734.06,organic,2016,StLouis
13,25/09/2016,1.5,5873.36,organic,2016,StLouis
14,18/09/2016,1.54,6740.24,organic,2016,StLouis
15,11/09/2016,1.52,4993.15,organic,2016,StLouis
16,04/09/2016,1.06,8505.41,organic,2016,StLouis
17,28/08/2016,1.04,10875.76,organic,2016,StLouis
18,21/08/2016,1.88,8616.4,organic,2016,StLouis
19,14/08/2016,1.97,7008.59,organic,2016,StLouis
20,07/08/2016,1.77,8063.78,organic,2016,StLouis
21,31/07/2016,1.57,9269.91,organic,2016,StLouis
22,24/07/2016,1.69,7057.4,organic,2016,StLouis
23,17/07/2016,2,5499.33,organic,2016,StLouis
24,10/07/2016,1.74,5055.17,organic,2016,StLouis
25,03/07/2016,1.75,4788.38,organic,2016,StLouis
26,26/06/2016,1.74,7231.64,organic,2016,StLouis
27,19/06/2016,1.83,7924.1,organic,2016,StLouis
28,12/06/2016,1.72,8338.7,organic,2016,StLouis
29,05/06/2016,1.96,7048.29,organic,2016,StLouis
30,29/05/2016,2.2,4151.27,organic,2016,StLouis
31,22/05/2016,2.03,5259.2,organic,2016,StLouis
32,15/05/2016,1.69,6797.21,organic,2016,StLouis
33,08/05/2016,1.47,5666.7,organic,2016,StLouis
34,01/05/2016,1.3,5153.05,organic,2016,StLouis
35,24/04/2016,0.69,12272.56,organic,2016,StLouis
36,17/04/2016,1.21,4042.51,organic,2016,StLouis
37,10/04/2016,0.58,14137.4,organic,2016,StLouis
38,03/04/2016,0.75,10883.38,organic,2016,StLouis
39,27/03/2016,0.88,11880.74,organic,2016,StLouis
40,20/03/2016,0.9,12334.46,organic,2016,StLouis
41,13/03/2016,1.1,7739.62,organic,2016,StLouis
42,06/03/2016,1.82,4095.43,organic,2016,StLouis
43,28/02/2016,0.9,11358.36,organic,2016,StLouis
44,21/02/2016,0.82,12382.8,organic,2016,StLouis
45,14/02/2016,1.71,4744.15,organic,2016,StLouis
46,07/02/2016,1.63,4026.22,organic,2016,StLouis
47,31/01/2016,0.91,8047.41,organic,2016,StLouis
48,24/01/2016,0.68,15106.42,organic,2016,StLouis
49,17/01/2016,0.98,8688.58,organic,2016,StLouis
50,10/01/2016,1.42,6987.04,organic,2016,StLouis
51,03/01/2016,0.86,10026.13,organic,2016,StLouis
0,25/12/2016,1.69,1016.97,organic,2016,Syracuse
1,18/12/2016,1.63,1106.24,organic,2016,Syracuse
2,11/12/2016,1.77,1584,organic,2016,Syracuse
3,04/12/2016,1.83,1687.32,organic,2016,Syracuse
4,27/11/2016,1.86,775.8,organic,2016,Syracuse
5,20/11/2016,1.77,1573.28,organic,2016,Syracuse
6,13/11/2016,1.81,892.02,organic,2016,Syracuse
7,06/11/2016,1.7,1141.59,organic,2016,Syracuse
8,30/10/2016,1.73,667.95,organic,2016,Syracuse
9,23/10/2016,1.69,961.36,organic,2016,Syracuse
10,16/10/2016,1.61,795.95,organic,2016,Syracuse
11,09/10/2016,1.6,1007.51,organic,2016,Syracuse
12,02/10/2016,1.59,1233.27,organic,2016,Syracuse
13,25/09/2016,1.6,1233.92,organic,2016,Syracuse
14,18/09/2016,1.51,1953.97,organic,2016,Syracuse
15,11/09/2016,1.54,1614.87,organic,2016,Syracuse
16,04/09/2016,1.56,1844.23,organic,2016,Syracuse
17,28/08/2016,1.54,1739.66,organic,2016,Syracuse
18,21/08/2016,1.53,2472.9,organic,2016,Syracuse
19,14/08/2016,1.53,1391.44,organic,2016,Syracuse
20,07/08/2016,1.54,2292.45,organic,2016,Syracuse
21,31/07/2016,1.41,1491.19,organic,2016,Syracuse
22,24/07/2016,1.45,1934.1,organic,2016,Syracuse
23,17/07/2016,1.6,2561.43,organic,2016,Syracuse
24,10/07/2016,1.64,2872.1,organic,2016,Syracuse
25,03/07/2016,1.68,2948.8,organic,2016,Syracuse
26,26/06/2016,1.68,2132.15,organic,2016,Syracuse
27,19/06/2016,1.71,2581.34,organic,2016,Syracuse
28,12/06/2016,1.49,2790.56,organic,2016,Syracuse
29,05/06/2016,1.42,3058.43,organic,2016,Syracuse
30,29/05/2016,1.55,2913.64,organic,2016,Syracuse
31,22/05/2016,1.45,3696.52,organic,2016,Syracuse
32,15/05/2016,1.45,3438.24,organic,2016,Syracuse
33,08/05/2016,1.56,4156.13,organic,2016,Syracuse
34,01/05/2016,1.54,3118.81,organic,2016,Syracuse
35,24/04/2016,1.63,3752.94,organic,2016,Syracuse
36,17/04/2016,1.71,2326.56,organic,2016,Syracuse
37,10/04/2016,1.59,3412.46,organic,2016,Syracuse
38,03/04/2016,1.46,2724.46,organic,2016,Syracuse
39,27/03/2016,1.57,2668.42,organic,2016,Syracuse
40,20/03/2016,1.54,3134.02,organic,2016,Syracuse
41,13/03/2016,1.66,2357.86,organic,2016,Syracuse
42,06/03/2016,2.09,2090.95,organic,2016,Syracuse
43,28/02/2016,1.62,3092.98,organic,2016,Syracuse
44,21/02/2016,1.71,2389.56,organic,2016,Syracuse
45,14/02/2016,1.96,1909.55,organic,2016,Syracuse
46,07/02/2016,2.06,3082.71,organic,2016,Syracuse
47,31/01/2016,1.98,1871.93,organic,2016,Syracuse
48,24/01/2016,1.64,809.41,organic,2016,Syracuse
49,17/01/2016,1.53,1478.04,organic,2016,Syracuse
50,10/01/2016,1.54,1708.27,organic,2016,Syracuse
51,03/01/2016,1.46,1621.21,organic,2016,Syracuse
0,25/12/2016,1.21,6117.58,organic,2016,Tampa
1,18/12/2016,1.22,6281.56,organic,2016,Tampa
2,11/12/2016,1.37,5795.54,organic,2016,Tampa
3,04/12/2016,1.45,4668.39,organic,2016,Tampa
4,27/11/2016,1.47,4523.75,organic,2016,Tampa
5,20/11/2016,1.5,5122.16,organic,2016,Tampa
6,13/11/2016,1.49,6531.96,organic,2016,Tampa
7,06/11/2016,1.52,5424.32,organic,2016,Tampa
8,30/10/2016,1.47,3023.03,organic,2016,Tampa
9,23/10/2016,1.49,3701.46,organic,2016,Tampa
10,16/10/2016,1.4,3226.62,organic,2016,Tampa
11,09/10/2016,1.58,4094.16,organic,2016,Tampa
12,02/10/2016,2.29,3413.45,organic,2016,Tampa
13,25/09/2016,1.51,1011.16,organic,2016,Tampa
14,18/09/2016,1.35,3704.63,organic,2016,Tampa
15,11/09/2016,1.35,4541.09,organic,2016,Tampa
16,04/09/2016,1.37,4643.21,organic,2016,Tampa
17,28/08/2016,1.39,3938.37,organic,2016,Tampa
18,21/08/2016,1.36,4345.97,organic,2016,Tampa
19,14/08/2016,1.35,4996.87,organic,2016,Tampa
20,07/08/2016,1.35,3996.71,organic,2016,Tampa
21,31/07/2016,1.24,4221.4,organic,2016,Tampa
22,24/07/2016,1.2,5350.17,organic,2016,Tampa
23,17/07/2016,1.44,4063.4,organic,2016,Tampa
24,10/07/2016,1.44,8568.93,organic,2016,Tampa
25,03/07/2016,1.3,7873.96,organic,2016,Tampa
26,26/06/2016,1.5,5867.74,organic,2016,Tampa
27,19/06/2016,1.36,6441.8,organic,2016,Tampa
28,12/06/2016,1.42,5150.78,organic,2016,Tampa
29,05/06/2016,1.36,5554.46,organic,2016,Tampa
30,29/05/2016,1.33,6565.11,organic,2016,Tampa
31,22/05/2016,1.46,5378.15,organic,2016,Tampa
32,15/05/2016,1.5,5009.34,organic,2016,Tampa
33,08/05/2016,1.51,4029.84,organic,2016,Tampa
34,01/05/2016,1.49,4800.24,organic,2016,Tampa
35,24/04/2016,1.47,4904.86,organic,2016,Tampa
36,17/04/2016,1.47,4785.64,organic,2016,Tampa
37,10/04/2016,1.31,5511.75,organic,2016,Tampa
38,03/04/2016,1.37,5314.1,organic,2016,Tampa
39,27/03/2016,1.33,4340.06,organic,2016,Tampa
40,20/03/2016,1.34,3651.32,organic,2016,Tampa
41,13/03/2016,1.28,4671.11,organic,2016,Tampa
42,06/03/2016,1.5,2873.92,organic,2016,Tampa
43,28/02/2016,1.55,3176.67,organic,2016,Tampa
44,21/02/2016,1.46,2652.11,organic,2016,Tampa
45,14/02/2016,1.48,3302.62,organic,2016,Tampa
46,07/02/2016,1.49,3031.31,organic,2016,Tampa
47,31/01/2016,1.6,3198.3,organic,2016,Tampa
48,24/01/2016,1.44,3907.4,organic,2016,Tampa
49,17/01/2016,1.59,2951.32,organic,2016,Tampa
50,10/01/2016,1.6,3428.28,organic,2016,Tampa
51,03/01/2016,1.08,11446.01,organic,2016,Tampa
0,25/12/2016,1.34,914035.42,organic,2016,TotalUS
1,18/12/2016,1.43,797042.27,organic,2016,TotalUS
2,11/12/2016,1.42,856795.63,organic,2016,TotalUS
3,04/12/2016,1.56,832767.55,organic,2016,TotalUS
4,27/11/2016,1.64,761675.87,organic,2016,TotalUS
5,20/11/2016,1.63,860320.59,organic,2016,TotalUS
6,13/11/2016,1.7,863948.15,organic,2016,TotalUS
7,06/11/2016,1.68,897671.29,organic,2016,TotalUS
8,30/10/2016,1.93,647723.55,organic,2016,TotalUS
9,23/10/2016,1.63,699763.35,organic,2016,TotalUS
10,16/10/2016,1.5,815859.49,organic,2016,TotalUS
11,09/10/2016,1.52,878367.41,organic,2016,TotalUS
12,02/10/2016,1.71,790926.03,organic,2016,TotalUS
13,25/09/2016,1.69,808891.94,organic,2016,TotalUS
14,18/09/2016,1.67,871627.58,organic,2016,TotalUS
15,11/09/2016,1.52,1103488.85,organic,2016,TotalUS
16,04/09/2016,1.54,1052088.77,organic,2016,TotalUS
17,28/08/2016,1.49,948530.88,organic,2016,TotalUS
18,21/08/2016,1.51,1033169.7,organic,2016,TotalUS
19,14/08/2016,1.48,1093287.79,organic,2016,TotalUS
20,07/08/2016,1.55,1012237.01,organic,2016,TotalUS
21,31/07/2016,1.58,946087.81,organic,2016,TotalUS
22,24/07/2016,1.65,919489.84,organic,2016,TotalUS
23,17/07/2016,1.63,1018118.27,organic,2016,TotalUS
24,10/07/2016,1.51,1043428.53,organic,2016,TotalUS
25,03/07/2016,1.47,1073595.37,organic,2016,TotalUS
26,26/06/2016,1.5,1007378.78,organic,2016,TotalUS
27,19/06/2016,1.45,1071066.66,organic,2016,TotalUS
28,12/06/2016,1.45,975275.55,organic,2016,TotalUS
29,05/06/2016,1.43,1012717.93,organic,2016,TotalUS
30,29/05/2016,1.41,1085152.56,organic,2016,TotalUS
31,22/05/2016,1.36,1165715.01,organic,2016,TotalUS
32,15/05/2016,1.45,1023252.17,organic,2016,TotalUS
33,08/05/2016,1.3,1137940.78,organic,2016,TotalUS
34,01/05/2016,1.28,1317867,organic,2016,TotalUS
35,24/04/2016,1.25,1475457.53,organic,2016,TotalUS
36,17/04/2016,1.38,1022217.32,organic,2016,TotalUS
37,10/04/2016,1.26,1179603.03,organic,2016,TotalUS
38,03/04/2016,1.44,930722.39,organic,2016,TotalUS
39,27/03/2016,1.44,900644.79,organic,2016,TotalUS
40,20/03/2016,1.27,1045450.41,organic,2016,TotalUS
41,13/03/2016,1.29,1023655.87,organic,2016,TotalUS
42,06/03/2016,1.28,1012415.85,organic,2016,TotalUS
43,28/02/2016,1.44,845011.63,organic,2016,TotalUS
44,21/02/2016,1.45,738856.92,organic,2016,TotalUS
45,14/02/2016,1.37,852463.31,organic,2016,TotalUS
46,07/02/2016,1.44,758795.1,organic,2016,TotalUS
47,31/01/2016,1.43,772077.2,organic,2016,TotalUS
48,24/01/2016,1.41,776964.55,organic,2016,TotalUS
49,17/01/2016,1.44,695341.42,organic,2016,TotalUS
50,10/01/2016,1.35,828670.59,organic,2016,TotalUS
51,03/01/2016,1.43,704100.5,organic,2016,TotalUS
0,25/12/2016,0.91,318683.18,organic,2016,West
1,18/12/2016,1.23,173890.1,organic,2016,West
2,11/12/2016,1.34,163585.07,organic,2016,West
3,04/12/2016,1.31,202181.56,organic,2016,West
4,27/11/2016,1.52,168440.43,organic,2016,West
5,20/11/2016,1.66,171623.92,organic,2016,West
6,13/11/2016,1.81,160864.58,organic,2016,West
7,06/11/2016,1.84,140457.87,organic,2016,West
8,30/10/2016,2.16,96943.41,organic,2016,West
9,23/10/2016,1.92,101890.97,organic,2016,West
10,16/10/2016,1.56,152876.61,organic,2016,West
11,09/10/2016,1.68,126192.84,organic,2016,West
12,02/10/2016,1.59,139393.05,organic,2016,West
13,25/09/2016,1.78,118420.15,organic,2016,West
14,18/09/2016,1.59,160880.99,organic,2016,West
15,11/09/2016,1.48,197265.79,organic,2016,West
16,04/09/2016,1.61,177083.68,organic,2016,West
17,28/08/2016,1.92,125950.35,organic,2016,West
18,21/08/2016,1.82,144812.23,organic,2016,West
19,14/08/2016,1.75,176385.1,organic,2016,West
20,07/08/2016,1.7,177284.38,organic,2016,West
21,31/07/2016,1.65,189615.28,organic,2016,West
22,24/07/2016,1.88,168610.5,organic,2016,West
23,17/07/2016,1.85,179798.46,organic,2016,West
24,10/07/2016,1.54,226554.8,organic,2016,West
25,03/07/2016,1.47,245935.09,organic,2016,West
26,26/06/2016,1.56,213439.57,organic,2016,West
27,19/06/2016,1.49,244706.99,organic,2016,West
28,12/06/2016,1.6,183825.41,organic,2016,West
29,05/06/2016,1.58,195651.71,organic,2016,West
30,29/05/2016,1.37,249655.68,organic,2016,West
31,22/05/2016,1.27,321890.92,organic,2016,West
32,15/05/2016,1.39,252652.39,organic,2016,West
33,08/05/2016,1.08,291268.76,organic,2016,West
34,01/05/2016,1.01,509484.65,organic,2016,West
35,24/04/2016,1.01,628445.85,organic,2016,West
36,17/04/2016,1.31,250678.16,organic,2016,West
37,10/04/2016,0.99,405751.04,organic,2016,West
38,03/04/2016,1.27,226558.02,organic,2016,West
39,27/03/2016,1.39,208015.17,organic,2016,West
40,20/03/2016,0.99,380211.61,organic,2016,West
41,13/03/2016,1,344775.17,organic,2016,West
42,06/03/2016,0.96,356224.38,organic,2016,West
43,28/02/2016,1.42,183804.74,organic,2016,West
44,21/02/2016,1.37,163120.64,organic,2016,West
45,14/02/2016,1.07,292307.61,organic,2016,West
46,07/02/2016,1.22,196570.63,organic,2016,West
47,31/01/2016,1.23,216330.45,organic,2016,West
48,24/01/2016,1.27,184872.75,organic,2016,West
49,17/01/2016,1.27,190161.43,organic,2016,West
50,10/01/2016,1.09,255091.59,organic,2016,West
51,03/01/2016,1.41,171841.15,organic,2016,West
0,25/12/2016,1.31,17382.2,organic,2016,WestTexNewMexico
1,18/12/2016,1.34,11406.5,organic,2016,WestTexNewMexico
2,11/12/2016,1.54,13227.83,organic,2016,WestTexNewMexico
3,04/12/2016,1.82,9895.04,organic,2016,WestTexNewMexico
4,27/11/2016,1.72,9783.93,organic,2016,WestTexNewMexico
5,20/11/2016,1.75,11140.07,organic,2016,WestTexNewMexico
6,13/11/2016,1.59,14666.55,organic,2016,WestTexNewMexico
7,06/11/2016,2.01,8433.01,organic,2016,WestTexNewMexico
8,30/10/2016,2.57,5647.48,organic,2016,WestTexNewMexico
9,23/10/2016,2.27,4582.72,organic,2016,WestTexNewMexico
10,16/10/2016,2.93,5373.88,organic,2016,WestTexNewMexico
11,09/10/2016,2.35,6223.98,organic,2016,WestTexNewMexico
12,02/10/2016,2.79,5562,organic,2016,WestTexNewMexico
13,25/09/2016,2.83,4984.76,organic,2016,WestTexNewMexico
14,18/09/2016,1.77,10726.53,organic,2016,WestTexNewMexico
15,11/09/2016,1.87,13156.18,organic,2016,WestTexNewMexico
16,04/09/2016,1.82,14809.52,organic,2016,WestTexNewMexico
17,28/08/2016,1.69,13652.91,organic,2016,WestTexNewMexico
18,21/08/2016,1.76,15357.93,organic,2016,WestTexNewMexico
19,14/08/2016,1.72,16857.19,organic,2016,WestTexNewMexico
20,07/08/2016,1.78,17562.46,organic,2016,WestTexNewMexico
21,31/07/2016,1.84,16389.34,organic,2016,WestTexNewMexico
22,24/07/2016,1.99,16025.11,organic,2016,WestTexNewMexico
23,17/07/2016,1.89,20129.64,organic,2016,WestTexNewMexico
24,10/07/2016,1.65,23418.88,organic,2016,WestTexNewMexico
25,03/07/2016,1.43,22964.25,organic,2016,WestTexNewMexico
26,26/06/2016,1.38,21667.76,organic,2016,WestTexNewMexico
27,19/06/2016,1.37,18402.19,organic,2016,WestTexNewMexico
28,12/06/2016,1.36,19518.92,organic,2016,WestTexNewMexico
29,05/06/2016,1.29,24167.8,organic,2016,WestTexNewMexico
30,29/05/2016,1.35,47067.58,organic,2016,WestTexNewMexico
31,22/05/2016,1.36,30983.48,organic,2016,WestTexNewMexico
32,15/05/2016,1.25,50809.3,organic,2016,WestTexNewMexico
33,08/05/2016,1.1,41244.99,organic,2016,WestTexNewMexico
34,01/05/2016,1.09,52358.11,organic,2016,WestTexNewMexico
35,24/04/2016,1.36,38767.82,organic,2016,WestTexNewMexico
36,17/04/2016,1.36,37885.9,organic,2016,WestTexNewMexico
37,10/04/2016,1.31,21561.29,organic,2016,WestTexNewMexico
38,03/04/2016,1.29,20698.7,organic,2016,WestTexNewMexico
39,27/03/2016,1.41,17528.02,organic,2016,WestTexNewMexico
40,20/03/2016,1.47,15705.35,organic,2016,WestTexNewMexico
41,13/03/2016,1.3,18611.51,organic,2016,WestTexNewMexico
42,06/03/2016,1.32,18916.59,organic,2016,WestTexNewMexico
43,28/02/2016,1.36,16034.56,organic,2016,WestTexNewMexico
44,21/02/2016,1.48,14413.74,organic,2016,WestTexNewMexico
45,14/02/2016,1.39,15805.58,organic,2016,WestTexNewMexico
46,07/02/2016,1.49,13712.44,organic,2016,WestTexNewMexico
47,31/01/2016,1.64,11626.56,organic,2016,WestTexNewMexico
48,24/01/2016,1.47,12171.04,organic,2016,WestTexNewMexico
49,17/01/2016,1.45,13237.48,organic,2016,WestTexNewMexico
50,10/01/2016,1.37,12647.9,organic,2016,WestTexNewMexico
51,03/01/2016,1.58,9667.05,organic,2016,WestTexNewMexico
0,31/12/2017,1.46,3463.85,organic,2017,Albany
1,24/12/2017,1.58,3694.13,organic,2017,Albany
2,17/12/2017,1.43,3513.77,organic,2017,Albany
3,10/12/2017,1.45,3779.98,organic,2017,Albany
4,03/12/2017,1.44,3577.04,organic,2017,Albany
5,26/11/2017,1.57,2841.29,organic,2017,Albany
6,19/11/2017,1.75,2506.38,organic,2017,Albany
7,12/11/2017,1.71,2664.62,organic,2017,Albany
8,05/11/2017,1.5,3425.86,organic,2017,Albany
9,29/10/2017,1.38,5583.79,organic,2017,Albany
10,22/10/2017,1.49,4337.67,organic,2017,Albany
11,15/10/2017,1.47,4522.84,organic,2017,Albany
12,08/10/2017,1.4,5229.43,organic,2017,Albany
13,01/10/2017,1.59,3423.95,organic,2017,Albany
14,24/09/2017,1.42,3627.18,organic,2017,Albany
15,17/09/2017,1.55,3431.2,organic,2017,Albany
16,10/09/2017,1.78,3139.84,organic,2017,Albany
17,03/09/2017,2,2022,organic,2017,Albany
18,27/08/2017,1.91,2525.28,organic,2017,Albany
19,20/08/2017,1.86,2584.08,organic,2017,Albany
20,13/08/2017,1.9,2259.92,organic,2017,Albany
21,06/08/2017,1.98,2576.49,organic,2017,Albany
22,30/07/2017,1.67,2503.82,organic,2017,Albany
23,23/07/2017,1.42,4233.61,organic,2017,Albany
24,16/07/2017,1.87,2889.03,organic,2017,Albany
25,09/07/2017,2,1883.1,organic,2017,Albany
26,02/07/2017,2.03,2268.86,organic,2017,Albany
27,25/06/2017,2.13,2898.81,organic,2017,Albany
28,18/06/2017,2.03,3185.1,organic,2017,Albany
29,11/06/2017,2.04,2719.24,organic,2017,Albany
30,04/06/2017,1.63,3771.39,organic,2017,Albany
31,28/05/2017,1.87,3365.45,organic,2017,Albany
32,21/05/2017,1.84,3184.37,organic,2017,Albany
33,14/05/2017,1.57,4270.28,organic,2017,Albany
34,07/05/2017,1.79,2897.23,organic,2017,Albany
35,30/04/2017,1.74,3046.63,organic,2017,Albany
36,23/04/2017,1.92,2087.6,organic,2017,Albany
37,16/04/2017,1.85,2886.48,organic,2017,Albany
38,09/04/2017,1.92,2209.82,organic,2017,Albany
39,02/04/2017,1.86,3492.87,organic,2017,Albany
40,26/03/2017,2.02,2250.22,organic,2017,Albany
41,19/03/2017,1.87,2763.38,organic,2017,Albany
42,12/03/2017,1.97,2001.95,organic,2017,Albany
43,05/03/2017,1.84,2228.14,organic,2017,Albany
44,26/02/2017,1.71,2185.96,organic,2017,Albany
45,19/02/2017,1.67,2523.56,organic,2017,Albany
46,12/02/2017,1.78,1806.4,organic,2017,Albany
47,05/02/2017,1.72,1753.35,organic,2017,Albany
48,29/01/2017,1.86,1795.81,organic,2017,Albany
49,22/01/2017,1.82,1897.07,organic,2017,Albany
50,15/01/2017,1.84,1982.65,organic,2017,Albany
51,08/01/2017,1.94,2229.52,organic,2017,Albany
52,01/01/2017,1.87,1376.7,organic,2017,Albany
0,31/12/2017,1.28,17217.91,organic,2017,Atlanta
1,24/12/2017,1.59,15311.1,organic,2017,Atlanta
2,17/12/2017,1.59,11548.46,organic,2017,Atlanta
3,10/12/2017,1.63,13300.51,organic,2017,Atlanta
4,03/12/2017,1.62,10609.29,organic,2017,Atlanta
5,26/11/2017,1.66,11834.89,organic,2017,Atlanta
6,19/11/2017,1.62,10393.69,organic,2017,Atlanta
7,12/11/2017,1.8,12115.78,organic,2017,Atlanta
8,05/11/2017,1.86,11588.38,organic,2017,Atlanta
9,29/10/2017,2.04,15731.26,organic,2017,Atlanta
10,22/10/2017,2.06,14351.98,organic,2017,Atlanta
11,15/10/2017,2.23,11405.18,organic,2017,Atlanta
12,08/10/2017,2.55,12275.61,organic,2017,Atlanta
13,01/10/2017,2.75,13557.58,organic,2017,Atlanta
14,24/09/2017,2.56,18912.3,organic,2017,Atlanta
15,17/09/2017,2.54,17292.22,organic,2017,Atlanta
16,10/09/2017,2.59,13955.66,organic,2017,Atlanta
17,03/09/2017,2.59,17990.83,organic,2017,Atlanta
18,27/08/2017,2.59,13910.32,organic,2017,Atlanta
19,20/08/2017,2.18,17338.42,organic,2017,Atlanta
20,13/08/2017,2.14,14533.65,organic,2017,Atlanta
21,06/08/2017,1.97,13998.62,organic,2017,Atlanta
22,30/07/2017,1.78,15501.08,organic,2017,Atlanta
23,23/07/2017,1.85,17588.07,organic,2017,Atlanta
24,16/07/2017,1.89,14396.43,organic,2017,Atlanta
25,09/07/2017,1.61,22122.61,organic,2017,Atlanta
