A,4.56,103.99,66.96,963.84,229.50,44.95,5.93,1407.00
A,4.68,104.15,67.12,980.88,234.16,45.19,6.13,1429.00
B,4.76,104.51,67.95,1004.48,239.90,45.40,6.41,1429.00
A,4.80,104.20,67.29,987.52,236.28,45.31,6.10,1385.00
A,4.84,104.36,66.96,1000.96,243.21,45.46,5.81,1385.00
B,4.84,104.15,66.79,978.96,234.65,45.22,5.97,1385.00
A,4.96,104.57,67.79,1038.16,246.48,45.11,7.07,1429.00
B,5.00,104.51,67.95,992.80,236.09,45.09,6.33,1363.00
A,5.20,105.04,67.95,1039.44,253.11,46.32,6.50,1385.00
A,5.24,104.51,67.12,1033.84,254.15,45.85,5.73,1407.00
A,5.36,104.78,67.79,1038.72,252.57,45.62,6.66,1429.00
A,5.40,104.88,68.94,1078.88,260.94,46.80,6.83,1363.00
A,5.76,105.25,68.94,1121.76,269.25,46.16,7.63,1429.00
A,5.88,105.51,69.60,1126.24,270.04,47.38,7.53,1407.00
C,2.92,102.26,64.98,905.84,215.25,44.16,5.19,1297.00
C,3.00,102.31,65.14,907.76,215.84,44.23,5.19,1297.00
C,3.56,102.89,66.30,933.04,224.90,44.45,5.41,1297.00
C,3.60,102.99,65.64,924.16,219.65,44.36,5.43,1341.00
C,3.64,103.04,65.81,924.56,218.71,44.41,5.45,1341.00
C,3.76,103.15,66.96,935.92,222.52,44.61,5.54,1363.00
C,3.88,103.41,66.46,945.76,225.89,44.59,5.62,1363.00
C,3.92,103.36,66.79,936.72,222.03,44.65,5.56,1341.00
C,4.00,103.41,66.46,951.60,227.97,44.72,5.70,1341.00
C,4.12,103.57,66.30,948.64,227.08,44.73,5.61,1341.00
C,4.12,103.57,66.96,967.92,239.35,44.84,5.71,1319.00
A,4.32,104.25,67.46,1012.40,253.16,45.53,5.87,1407.00
B,4.36,103.78,66.30,963.28,226.19,44.79,5.83,1363.00
A,4.68,104.36,67.79,1008.16,242.62,45.63,6.22,1363.00
B,4.80,104.20,67.46,1002.24,241.48,45.23,6.25,1407.00
B,4.80,104.20,67.29,999.92,240.84,45.17,6.34,1385.00
B,5.00,104.46,67.62,1040.32,258.46,45.73,6.31,1341.00
A,5.08,104.41,67.95,1028.08,253.56,45.75,6.39,1363.00
A,5.20,104.72,67.46,1035.44,245.05,45.86,6.42,1385.00
B,5.20,104.72,67.46,1020.56,245.84,45.47,6.42,1407.00
A,5.28,104.83,67.95,1080.96,267.52,45.92,6.94,1407.00
A,5.52,105.20,68.11,1093.84,253.07,46.61,6.95,1429.00
B,5.56,105.09,68.11,1079.12,260.54,46.41,,1385.00
B,5.64,105.20,69.27,1074.48,263.06,45.88,5.97,1407.00
B,5.64,105.14,68.61,1082.48,255.79,45.82,6.86,1407.00
A,5.96,105.41,68.44,1075.76,262.07,46.54,6.90,1429.00
A,6.00,105.30,68.28,1133.12,283.26,47.18,7.29,1429.00
B,6.08,105.57,68.61,1129.68,283.11,47.14,7.24,1407.00
B,4.48,104.10,66.30,977.04,231.93,45.03,6.11,1385.00
A,4.28,103.78,67.12,975.52,231.43,44.98,6.14,1363.00
A,4.28,103.68,67.12,970.64,228.66,45.02,6.11,1385.00
A,4.88,104.41,67.12,1010.24,240.89,45.34,6.59,1429.00
A,4.32,103.78,66.46,966.08,228.61,44.75,6.14,1407.00
A,4.68,104.20,67.62,998.48,235.64,45.34,6.38,1407.00
C,3.28,102.73,65.97,917.36,217.72,44.21,5.39,1429.00
A,5.00,104.46,68.28,1043.20,238.56,45.24,7.88,1627.00
C,2.04,101.42,65.64,893.28,211.44,44.06,5.06,1297.00
C,2.32,101.73,64.82,897.44,212.62,44.11,5.11,1297.00
C,2.20,101.57,64.32,895.36,212.08,44.06,5.04,1275.00
B,5.60,105.04,69.60,1099.76,270.14,46.72,7.13,1385.00
A,5.00,104.41,68.61,1023.44,243.26,46.14,6.47,1473.00
A,5.28,104.72,67.95,1055.52,252.72,46.46,6.89,1495.00
B,5.76,105.25,68.94,1092.56,262.92,46.67,7.07,1473.00
B,6.28,105.57,69.43,1187.92,276.87,47.62,9.11,1451.00
B,6.20,105.67,70.10,1204.48,276.08,46.78,9.26,1715.00
B,5.84,105.30,68.44,1106.72,267.77,47.13,7.38,1407.00
B,5.92,105.25,68.78,1166.72,268.90,46.69,9.35,1649.00
B,4.36,103.94,66.46,970.08,232.97,45.26,5.78,1429.00
A,4.00,103.52,66.30,953.36,227.37,44.82,5.81,1385.00
A,4.92,104.31,67.29,977.60,233.51,44.95,6.05,1341.00
A,4.64,104.15,67.12,989.60,238.71,45.38,6.05,1385.00
A,4.88,104.62,68.44,1028.00,237.62,45.60,6.80,1407.00
B,4.04,103.68,65.97,951.52,225.59,44.79,5.72,1385.00
A,5.00,104.57,66.63,1016.96,243.81,45.81,6.29,1385.00
B,3.32,102.68,65.81,920.64,219.60,44.19,5.30,1319.00
C,2.80,102.10,65.14,906.64,215.59,44.12,5.21,1341.00
B,3.28,102.31,65.31,915.20,217.52,44.32,5.30,1319.00
A,5.72,105.14,67.62,1079.04,254.01,46.12,7.25,1517.00
B,5.00,104.62,67.12,1010.40,242.67,45.89,6.47,1385.00
B,5.72,104.99,69.27,1072.16,253.21,46.50,7.28,1473.00
B,4.96,104.31,66.79,996.24,238.71,45.41,6.32,1385.00
B,5.72,105.67,68.78,1139.36,272.07,46.41,7.85,1583.00
A,5.44,105.14,68.11,1072.48,259.80,46.23,6.77,1517.00
A,5.44,104.93,66.79,1066.24,248.86,46.59,6.86,1517.00
A,5.08,104.72,68.11,1034.00,245.59,46.41,7.10,1407.00
B,5.16,104.88,68.11,1027.52,242.13,46.13,6.71,1495.00
A,4.80,104.25,68.28,1014.72,241.28,45.29,6.68,1473.00
B,4.64,104.25,68.94,984.96,233.66,45.10,6.08,1429.00
A,3.40,102.78,65.97,924.24,219.85,44.51,5.39,1319.00
A,4.20,103.73,66.96,951.28,224.55,44.68,5.87,1385.00
C,4.68,104.25,66.96,985.60,232.67,45.17,6.41,1429.00
B,4.52,103.99,67.29,974.24,232.67,45.21,5.99,1451.00
B,4.64,104.31,67.46,993.12,238.81,45.18,6.17,1517.00
A,3.64,103.15,66.30,928.08,220.49,44.48,5.47,1363.00
C,2.76,102.05,65.31,904.32,214.46,44.12,5.20,1363.00
B,3.56,103.10,66.30,930.96,221.53,44.50,5.50,1341.00
A,4.60,104.04,67.46,976.16,232.23,44.64,6.24,1429.00
A,5.76,105.30,68.44,1097.12,252.92,46.33,8.12,1407.00
A,5.12,104.62,66.79,1034.96,250.00,45.59,6.74,1429.00
B,5.96,105.72,68.78,1161.12,279.25,47.44,8.45,1473.00
B,5.32,104.36,67.95,1028.88,246.09,46.08,6.41,1429.00
B,4.36,103.78,66.63,967.44,233.46,45.13,5.78,1319.00
B,4.68,104.04,67.46,989.12,237.92,45.29,6.02,1363.00
A,6.36,106.04,70.59,1251.12,297.47,47.55,8.99,1539.00
A,5.00,104.25,67.95,1035.76,250.79,45.90,6.44,1341.00
C,2.20,101.52,63.83,893.52,211.09,44.07,5.06,1297.00
A,5.80,105.41,68.94,1101.04,266.08,47.09,7.43,1473.00
B,4.80,104.25,66.79,1003.20,240.74,45.70,6.20,1495.00
A,5.12,104.57,69.11,1053.12,245.05,45.82,6.86,1627.00
B,5.48,104.93,68.28,1050.72,252.17,46.01,6.92,1451.00
B,4.96,104.25,68.78,1044.80,235.59,45.84,7.28,1583.00
C,3.20,102.57,65.47,911.92,215.99,44.29,5.27,1297.00
C,3.08,102.47,65.47,912.24,215.54,44.28,5.30,1341.00
A,4.20,103.52,67.62,964.48,228.46,45.02,5.96,1429.00
B,4.52,103.99,68.11,980.48,233.71,45.12,6.08,1385.00
B,4.64,104.25,68.28,997.36,236.83,45.29,6.29,1407.00
B,3.68,103.15,66.30,931.60,221.04,44.51,5.48,1319.00
B,5.56,105.09,70.26,1129.76,260.44,46.53,8.06,1561.00
B,5.68,105.30,69.11,1096.56,259.60,46.63,7.46,1561.00
B,5.92,105.57,69.11,1111.28,255.14,46.85,7.94,1517.00
A,3.28,102.78,66.14,919.60,217.87,44.33,5.42,1385.00
C,2.96,102.26,65.47,906.56,213.66,44.26,5.24,1363.00
C,4.44,103.99,67.12,971.68,230.84,44.93,6.05,1517.00
C,3.16,102.62,65.64,913.04,215.64,44.30,5.36,1385.00
C,4.04,103.57,67.12,949.44,223.61,44.54,5.88,1495.00
A,5.12,104.72,67.62,1048.88,247.47,46.17,6.59,1451.00
B,5.40,105.04,68.44,1069.52,254.90,46.40,7.01,1407.00
B,5.28,104.83,68.61,1061.36,247.08,46.90,6.95,1495.00
B,5.04,104.41,67.62,1026.88,242.67,46.16,6.26,1473.00
B,5.16,105.20,68.28,1062.64,254.75,46.45,6.89,1495.00
B,5.56,105.09,68.78,1091.36,262.57,46.74,7.22,1429.00
A,5.64,105.36,69.27,1127.76,250.84,,8.27,1539.00
A,4.00,103.57,66.96,950.08,224.75,44.77,5.75,1407.00
B,5.72,105.30,69.27,1085.68,253.91,46.76,7.19,1495.00
A,6.00,105.51,68.78,1112.32,257.82,46.85,7.79,1539.00
A,4.60,104.20,67.79,984.40,231.38,45.23,6.26,1429.00
A,3.68,103.20,65.97,932.40,220.79,44.46,5.60,1385.00
A,4.76,104.57,69.43,1043.68,239.55,45.90,7.13,1583.00
A,4.76,104.36,68.78,1008.48,235.54,45.52,6.53,1363.00
A,5.72,105.51,69.60,1108.24,253.56,46.74,7.82,1539.00
C,4.12,103.68,66.96,948.00,224.11,44.86,5.69,1385.00
B,3.96,103.36,67.29,954.16,226.29,44.94,5.71,1407.00
B,,103.68,67.46,977.60,232.87,45.22,5.87,1473.00
C,3.96,103.41,67.12,950.64,225.59,44.91,5.69,1385.00
B,5.72,105.30,69.27,1092.24,257.87,46.92,7.40,1451.00
A,5.16,104.78,67.95,1041.60,248.31,46.12,6.65,1429.00
A,3.88,103.41,66.96,947.92,225.64,44.72,5.75,1451.00
A,4.48,104.31,67.95,999.36,233.81,45.45,6.59,1473.00
B,5.48,105.04,69.27,1095.28,261.63,46.87,7.19,1451.00
B,5.32,105.09,69.76,1085.04,254.80,46.12,7.52,1473.00
A,5.92,105.62,68.11,1109.28,269.00,46.28,7.91,1495.00
C,3.36,102.99,66.30,923.60,218.56,44.52,5.45,1363.00
A,5.68,105.36,68.11,1072.96,252.37,46.57,6.89,1583.00
A,6.16,105.57,67.95,1124.32,273.11,46.69,7.58,1495.00
B,6.12,105.67,69.11,1139.44,278.66,46.83,7.82,1517.00
A,5.04,104.57,67.46,1025.28,247.32,45.41,6.74,1517.00
A,5.80,105.51,69.27,1127.92,272.02,47.56,7.37,1495.00
A,5.68,105.04,69.27,1122.72,267.67,46.70,7.52,1517.00
B,5.84,105.36,68.28,1062.72,249.20,46.51,7.22,1495.00
B,6.12,105.83,69.76,1178.64,287.07,47.91,8.09,1605.00
B,6.16,105.78,68.28,1149.84,278.71,46.67,7.64,1473.00
A,5.00,104.57,68.28,1032.96,243.86,45.95,6.77,1473.00
B,5.48,105.20,69.27,1082.08,255.94,46.72,7.19,1517.00
A,5.36,105.25,68.44,1057.60,249.80,46.49,6.65,1429.00
A,3.00,102.52,65.97,913.76,217.18,44.35,5.30,1319.00
B,4.08,103.68,67.12,961.44,229.50,45.02,5.87,1385.00
C,4.24,103.94,67.12,973.28,233.07,44.94,6.11,1363.00
A,4.44,103.99,67.29,986.80,239.70,45.26,6.05,1451.00
C,4.04,103.68,66.46,946.56,226.88,44.76,5.66,1319.00
B,4.08,103.68,66.46,955.12,229.21,44.89,5.78,1341.00
C,3.00,102.42,65.47,912.00,215.99,44.37,5.27,1297.00
B,5.20,105.04,67.95,1027.92,247.12,45.72,6.74,1451.00
A,4.64,104.04,66.63,992.80,241.53,45.33,6.11,1385.00
A,4.24,103.94,67.12,965.44,231.33,44.91,5.99,1341.00
A,5.72,105.30,68.44,1118.96,270.84,46.70,7.34,1583.00
B,5.08,104.57,67.12,1028.40,243.12,45.91,6.74,1473.00
B,5.76,105.46,69.27,1097.68,267.42,46.56,7.22,1451.00
B,5.36,105.09,67.79,1088.24,259.85,46.60,6.98,1495.00
A,5.12,104.72,66.79,1033.36,249.40,45.75,6.74,1561.00
B,5.84,105.25,67.62,1075.28,263.51,46.83,6.71,1451.00
A,4.44,103.99,67.46,972.48,229.80,45.24,5.96,1495.00
B,4.56,104.04,67.46,994.00,239.75,45.46,6.11,1429.00
B,3.80,103.52,66.79,957.36,230.84,45.07,5.72,1407.00
A,3.88,103.25,67.12,945.52,224.01,44.79,5.69,1429.00
B,5.36,104.88,67.79,1065.12,249.80,46.15,6.86,1451.00
B,5.60,104.99,67.29,1025.52,241.63,45.58,6.44,1473.00
A,4.76,104.46,68.11,1011.76,239.40,45.09,6.53,1561.00
A,4.32,103.78,67.12,957.84,226.73,44.96,5.87,1429.00
B,4.40,103.94,67.62,968.16,229.01,45.05,6.05,1473.00
B,4.60,104.25,67.62,995.76,236.24,45.10,6.50,1583.00
A,4.28,103.73,66.63,954.40,231.29,44.73,5.78,1451.00
A,4.48,104.04,67.12,964.40,229.80,44.70,6.02,1451.00
B,4.32,104.10,67.62,976.88,231.09,44.96,6.29,1517.00
A,4.80,104.36,68.28,991.12,235.74,45.40,6.32,1451.00
B,5.84,105.57,69.27,1116.48,258.81,46.83,8.39,1583.00
A,6.12,105.67,69.11,1147.12,262.77,47.14,8.33,1715.00
A,5.00,104.72,68.61,1017.60,241.38,45.40,6.32,1429.00
B,5.24,104.99,68.44,1054.16,250.99,46.31,6.83,1473.00
B,5.32,104.99,68.11,1043.44,246.73,46.09,6.68,1429.00
A,5.12,104.62,68.11,1026.88,244.45,45.93,6.56,1429.00
B,5.92,105.99,69.11,1131.52,278.95,46.69,7.43,1473.00
B,5.56,105.36,68.78,1068.08,259.35,46.02,6.89,1495.00
A,5.00,104.83,67.29,1001.36,240.20,45.29,6.23,1451.00
B,5.44,104.99,67.79,1050.96,256.48,46.00,6.62,1517.00
A,4.88,104.41,68.28,1003.20,237.23,45.46,6.35,1517.00
B,4.68,104.15,66.96,986.80,235.94,45.09,6.16,1451.00
A,4.84,104.25,67.29,1006.08,238.17,45.51,6.16,1385.00
B,4.56,103.94,67.95,983.52,235.89,45.20,6.07,1429.00
A,5.20,104.78,69.11,1072.96,264.70,46.16,6.77,1473.00
B,5.64,105.25,68.28,1083.20,258.56,46.67,7.07,1495.00
A,5.32,104.72,66.96,1007.76,243.12,45.17,6.32,1495.00
B,5.44,105.09,68.44,1059.76,253.26,45.82,6.98,1495.00
A,5.76,105.25,69.27,1084.64,261.88,46.47,7.37,1561.00
B,5.56,105.25,68.78,1071.36,257.22,46.05,7.34,1473.00
A,5.44,105.09,68.78,1071.20,252.82,46.40,7.43,1539.00
B,5.52,105.25,69.76,1064.88,254.01,46.02,7.34,1539.00
B,5.88,105.51,69.27,1155.20,274.60,48.34,7.94,1429.00
B,6.28,106.04,68.78,1136.80,274.00,47.30,8.12,1517.00
B,5.12,104.72,69.11,1036.56,239.90,45.61,6.59,1451.00
B,5.16,104.57,67.62,1017.36,242.03,45.63,6.32,1539.00
C,5.40,104.67,68.78,1057.12,247.92,45.92,7.13,1539.00
C,3.88,103.15,66.79,929.52,219.60,44.46,5.48,1407.00
B,4.20,103.41,67.46,958.08,227.87,45.04,5.66,1385.00
A,2.80,102.10,65.64,903.84,213.66,44.21,5.18,1297.00
C,4.48,103.73,66.96,969.36,230.79,45.09,5.81,1385.00
B,5.56,105.09,68.44,1074.56,257.82,46.12,7.13,1473.00
B,4.44,103.99,67.46,969.12,228.96,45.21,5.93,1451.00
B,4.64,104.31,67.95,989.52,234.06,45.19,6.29,1561.00
A,3.80,103.25,66.63,938.24,223.66,44.51,5.60,1429.00
C,4.20,103.73,66.79,958.16,228.22,44.96,5.68,1429.00
A,3.40,102.73,65.97,919.20,217.38,44.36,5.39,1385.00
A,4.12,103.68,67.62,960.16,226.93,44.63,6.10,1539.00
A,2.72,102.10,65.14,901.44,213.37,44.09,5.18,1341.00
A,1.92,101.31,64.32,891.92,210.94,44.04,5.05,1275.00
B,6.24,105.83,69.60,1122.96,256.68,46.88,8.12,1605.00
B,4.88,104.46,68.11,1012.24,239.90,45.39,6.50,1539.00
C,4.52,104.04,67.62,974.80,229.60,45.13,6.05,1429.00
B,4.44,103.89,67.29,982.16,234.50,45.34,5.96,1517.00
B,3.76,103.15,66.46,942.00,224.21,44.67,5.59,1451.00
C,3.60,102.94,66.30,929.04,221.53,44.52,5.43,1451.00
A,3.36,102.78,65.97,914.08,216.09,44.33,5.29,1407.00
C,5.00,104.36,67.46,1017.52,239.55,45.79,6.68,1451.00
C,5.68,105.04,69.60,1106.48,271.92,46.31,7.55,1539.00
C,5.20,104.99,68.61,1042.72,247.37,46.53,6.65,1473.00
B,4.96,104.57,67.95,997.68,238.76,45.29,6.35,1407.00
B,3.68,103.20,67.12,938.24,224.45,44.49,5.48,1407.00
B,4.68,103.57,68.94,1000.08,240.89,45.47,6.20,1429.00
C,4.12,103.57,67.12,966.32,227.18,44.78,6.20,1473.00
C,4.20,103.78,67.12,960.00,228.91,44.77,5.87,1451.00
C,3.72,103.15,66.46,929.44,219.45,44.34,5.51,1363.00
B,4.00,103.41,67.46,949.12,224.50,44.70,5.84,1451.00
B,4.20,103.68,67.12,958.96,228.32,44.80,5.87,1429.00
C,5.88,105.51,68.94,1158.96,269.65,47.56,7.52,1517.00
B,6.08,105.51,68.78,1161.60,263.61,46.75,8.48,1539.00
B,5.28,104.99,69.11,1025.20,244.30,45.59,6.65,1451.00
C,4.92,104.57,67.79,1043.20,252.42,45.96,6.58,1561.00
B,4.52,104.10,67.46,982.40,231.29,45.11,6.11,1451.00
A,4.04,103.46,66.14,942.40,223.02,44.76,5.67,1495.00
B,4.24,103.83,66.63,949.60,226.43,44.41,5.81,1473.00
C,4.56,103.99,67.79,970.40,227.32,44.87,6.27,1473.00
B,4.44,103.99,67.79,982.40,232.97,45.25,6.38,1451.00
C,4.36,104.20,68.28,969.60,225.99,44.65,6.19,1495.00
A,3.92,103.36,66.30,936.08,222.03,44.51,5.62,1429.00
C,4.52,104.04,66.79,997.28,242.32,45.44,5.99,1473.00
C,4.36,103.94,66.46,962.88,226.48,44.96,6.02,1407.00
C,4.16,103.62,67.29,953.20,223.51,44.57,6.08,1429.00
B,4.68,103.99,67.29,981.44,232.18,45.21,6.11,1473.00
B,4.76,104.25,67.79,1020.64,245.00,45.50,6.23,1517.00
C,4.40,103.83,67.62,960.72,226.93,45.05,5.95,1363.00
B,4.24,103.78,66.63,958.16,230.39,44.87,5.75,1407.00
C,4.08,103.57,66.63,953.12,226.68,44.65,5.78,1407.00
C,3.72,103.15,66.30,937.36,223.71,44.65,5.51,1319.00
C,3.60,102.99,66.30,926.24,220.40,44.49,5.42,1363.00
A,2.88,102.26,65.47,904.96,214.11,44.20,5.21,1297.00
C,5.24,104.67,68.61,1076.48,248.96,45.93,6.89,1627.00
B,5.24,104.62,68.78,1059.68,249.65,46.09,7.01,1605.00
A,3.88,103.31,66.14,936.96,221.98,44.65,5.54,1385.00
A,3.88,103.15,66.30,936.16,222.28,44.61,5.54,1385.00
C,4.92,104.25,67.95,1009.36,240.39,45.85,6.14,1407.00
A,3.24,102.57,65.81,915.36,216.48,44.32,5.33,1429.00
C,4.12,103.25,66.79,946.00,223.27,44.73,5.72,1429.00
A,2.84,102.21,65.14,902.48,213.46,44.18,5.18,1297.00
C,5.32,104.88,69.43,1062.16,246.48,45.66,7.25,1561.00
C,5.48,105.04,68.44,1063.52,251.73,46.35,7.01,1473.00
C,5.48,104.83,68.61,1092.48,250.59,46.29,7.22,1561.00
A,4.24,103.62,67.12,958.40,226.73,44.95,5.81,1451.00
A,3.24,102.47,65.97,914.08,216.09,44.30,5.33,1407.00
C,4.12,103.46,67.46,971.52,226.83,44.81,6.17,1539.00
A,4.92,104.25,68.11,1043.44,241.93,45.73,6.74,1605.00
B,4.40,103.94,67.12,982.08,233.46,45.53,5.93,1407.00
B,4.28,103.46,67.95,973.20,230.64,45.61,5.75,1407.00
C,3.08,102.47,65.97,908.32,214.75,44.28,5.24,1319.00
C,2.64,102.00,65.31,901.04,212.77,44.14,5.19,1297.00
A,3.28,102.68,65.47,914.16,216.09,44.31,5.34,1363.00
C,2.96,102.21,65.64,904.00,213.76,44.23,5.19,1363.00
C,2.12,101.36,64.49,892.24,210.89,44.04,5.05,1297.00
A,4.96,104.57,68.44,1047.28,242.13,46.37,6.95,1605.00
A,4.56,104.20,66.96,993.68,235.79,45.43,6.14,1517.00
A,4.60,103.94,67.29,1003.36,240.24,45.54,6.32,1495.00
B,3.04,102.36,65.31,911.76,215.79,44.30,5.27,1341.00
B,4.40,103.68,66.79,965.92,229.21,45.29,5.75,1473.00
A,4.72,104.20,67.12,1040.80,243.76,46.26,6.56,1473.00
A,4.96,104.31,67.79,1027.68,240.05,45.74,6.86,1583.00
A,6.52,105.62,69.11,1152.00,282.67,48.01,7.01,1473.00
A,5.12,104.88,67.95,1068.56,247.32,47.14,6.98,1539.00
A,5.08,104.62,68.28,1065.84,259.85,46.48,6.56,1407.00
A,4.96,104.41,67.12,1043.92,244.95,45.55,6.83,1473.00
A,5.76,105.41,69.11,1121.68,267.77,46.81,7.46,1605.00
A,5.20,104.57,67.29,1049.68,246.43,45.98,6.92,1407.00
A,5.56,105.04,68.28,1060.24,250.79,46.25,6.80,1473.00
B,5.44,104.72,68.44,1083.60,245.34,45.80,7.31,1473.00
A,5.44,104.99,68.28,1146.56,264.40,46.95,7.04,1583.00
B,4.40,103.94,67.95,977.44,229.35,45.08,6.17,1451.00
A,3.52,102.99,65.81,923.28,218.46,44.46,5.42,1385.00
B,4.28,103.68,66.79,958.40,228.81,44.91,5.78,1363.00
A,4.84,104.51,67.46,1028.64,237.72,45.93,6.50,1407.00
A,4.44,104.15,67.95,997.04,231.24,45.25,6.50,1583.00
A,4.24,103.62,67.95,980.72,226.68,45.11,6.29,1473.00
C,3.40,102.78,66.63,921.44,216.53,44.53,5.45,1385.00
A,3.56,102.94,66.46,923.84,218.07,44.51,5.45,1363.00
C,3.32,102.62,65.47,916.24,217.77,44.36,5.30,1341.00
C,3.40,102.94,65.47,919.36,218.12,44.36,5.38,1363.00
C,3.40,102.78,65.64,918.72,218.02,44.41,5.32,1319.00
C,3.72,103.31,65.97,937.52,224.55,44.44,5.54,1341.00
C,3.76,103.25,66.14,938.08,222.97,44.64,5.56,1341.00
C,3.92,103.25,66.46,945.52,226.53,44.74,5.55,1319.00
C,4.04,103.36,66.30,949.68,229.01,44.66,5.60,1341.00
C,4.44,103.73,66.79,980.56,234.75,44.94,6.10,1363.00
A,4.52,104.15,66.96,995.84,242.92,45.10,6.11,1385.00
B,4.52,103.89,66.46,972.24,234.65,44.89,5.89,1341.00
B,5.08,104.88,68.28,1053.04,252.77,45.80,7.02,1385.00
A,5.08,104.72,67.62,1032.00,256.73,45.62,6.31,1341.00
A,5.24,104.83,67.95,1050.64,258.61,45.97,6.59,1385.00
B,5.24,105.04,68.94,1087.92,258.96,46.40,7.23,1363.00
A,5.32,104.93,67.46,1074.96,263.36,46.48,6.68,1363.00
B,5.36,104.99,68.44,1071.68,253.96,45.90,7.22,1407.00
A,5.40,104.99,67.95,1062.24,261.43,45.98,6.75,1429.00
A,5.48,104.93,68.11,1053.20,259.20,45.94,6.67,1385.00
B,5.64,104.99,67.95,1075.52,263.06,46.26,6.90,1429.00
A,5.72,105.36,68.61,1107.44,266.13,46.73,7.45,1407.00
B,5.80,105.72,69.11,1128.88,274.99,47.03,7.58,1407.00
A,6.28,105.78,69.60,1192.72,297.32,47.92,8.00,1473.00
A,6.52,106.35,69.60,1286.80,323.40,49.12,8.14,1473.00
C,2.60,101.89,65.14,900.88,213.42,44.16,5.13,1275.00
C,2.84,102.21,65.14,905.76,214.21,44.25,5.18,1319.00
C,3.20,102.52,65.47,912.32,216.43,44.27,5.27,1319.00
C,3.40,102.78,66.14,919.84,217.23,44.44,5.36,1297.00
C,3.48,102.83,65.97,923.04,219.60,44.36,5.39,1319.00
C,3.52,102.83,66.46,922.48,219.06,44.42,5.38,1319.00
C,3.56,102.94,65.97,929.04,222.42,44.57,5.39,1319.00
C,3.60,102.99,65.97,929.12,220.35,44.55,5.45,1341.00
C,3.64,102.89,66.14,928.08,219.36,44.58,5.45,1319.00
C,3.76,103.15,65.97,932.64,223.27,44.44,5.45,1363.00
C,4.04,103.52,66.46,948.48,228.61,44.70,5.54,1319.00
C,4.12,103.68,67.12,960.96,230.79,44.85,5.79,1363.00
C,4.32,103.89,66.30,968.88,233.17,44.98,5.84,1341.00
B,4.32,103.73,66.79,963.28,229.35,45.05,5.76,1341.00
A,4.44,103.89,67.29,990.88,244.55,45.03,5.81,1363.00
C,4.48,103.89,66.30,970.08,231.68,44.96,5.78,1341.00
B,4.52,104.20,66.79,979.04,235.34,45.18,5.87,1385.00
C,4.56,104.20,67.79,980.48,235.20,45.16,5.99,1363.00
C,4.60,104.04,66.63,983.36,239.85,44.93,5.91,1363.00
B,4.64,104.10,66.96,979.60,235.29,45.18,5.88,1363.00
A,4.76,104.10,66.96,990.96,238.56,45.40,5.97,1341.00
A,4.76,104.15,67.12,1017.84,249.95,45.48,6.20,1341.00
B,4.80,104.62,67.12,1001.84,241.73,45.42,6.15,1341.00
A,5.00,104.62,68.11,1034.48,246.09,45.74,6.50,1363.00
B,5.04,104.62,67.79,1029.04,252.57,45.76,6.29,1363.00
B,5.04,104.41,66.63,1036.96,254.01,45.52,6.35,1363.00
B,5.20,104.83,68.44,1058.40,259.35,45.91,6.69,1363.00
A,5.40,104.99,68.11,1070.16,259.70,46.04,6.86,1385.00
B,5.48,105.04,68.28,1085.44,269.20,46.12,6.89,1451.00
B,5.48,105.20,68.78,1090.16,262.47,46.80,7.07,1407.00
B,5.48,104.93,68.28,1059.92,258.76,46.10,6.74,1363.00
A,5.52,105.30,69.27,1112.48,276.48,46.60,7.19,1363.00
A,5.56,105.09,68.44,1069.20,261.83,46.23,6.69,1385.00
B,5.60,105.20,68.28,1065.84,254.50,46.51,7.07,1429.00
B,5.60,104.93,68.61,1088.80,261.98,46.15,7.43,1407.00
A,5.60,105.09,68.61,1117.92,267.96,46.61,7.85,1429.00
A,5.68,105.20,68.11,1106.16,267.72,46.66,6.77,1407.00
B,5.72,105.04,69.43,1070.96,258.66,46.09,7.12,1385.00
A,5.72,105.25,68.61,1120.72,273.56,47.18,7.12,1385.00
A,5.88,105.51,68.94,1124.48,267.57,47.39,7.23,1407.00
B,5.92,105.46,68.44,1158.16,282.22,47.62,7.56,1429.00
B,6.32,106.14,70.59,1219.60,295.68,47.64,8.39,1407.00
A,6.36,105.93,69.60,1173.92,281.08,47.43,8.17,1429.00
B,6.40,106.09,69.11,1131.68,289.65,47.20,7.62,1385.00
C,1.92,101.26,64.65,891.36,210.74,44.04,5.08,1253.00
C,2.28,101.57,64.82,895.28,211.98,44.06,5.08,1275.00
C,3.44,102.78,65.81,926.96,222.08,44.47,5.36,1319.00
C,3.80,103.31,65.81,930.80,221.48,44.52,5.46,1319.00
C,3.80,103.04,66.30,929.28,220.30,44.53,5.49,1341.00
C,3.80,103.15,66.63,935.76,223.61,44.63,5.45,1319.00
C,4.08,103.52,66.63,953.76,230.05,44.84,5.60,1341.00
C,4.12,103.46,66.63,948.80,229.50,44.70,5.54,1341.00
C,4.20,103.57,66.46,958.16,230.79,44.82,5.72,1363.00
C,4.32,103.62,66.46,952.24,233.96,44.31,5.65,1319.00
C,4.36,103.73,67.79,959.76,225.44,44.91,5.74,1341.00
C,4.36,103.73,66.79,954.48,226.53,44.75,5.83,1341.00
C,4.40,104.41,68.28,1001.52,244.65,45.34,6.11,1363.00
